,ID,A1,A2,A3,A4,A5,Score,Sentence_ID,Head,Tail,Head_tags,Tail_tags,Noun_pair,Head_noun_lemmatised,Tail_noun_lemmatised,Common_adjectives
4688,1501__blame_5__bulk_2,3,3,3,2,1,1.58988285082,1501,bulk,blame,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,bulk,blame,{'heavy'}
4689,5387__pastry_7__light_9,2,2,1,1,1,0.656701472316,5387,pastry,light,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,pastry,light,{'warm'}
4691,6365__girl_3__stage_7,1,1,1,1,0,0.509988493854,6365,girl,stage,{'NOUN'},"{'NOUN', 'VERB'}",True,girl,stage,{'warm'}
4693,99__surprise_19__decision_6,1,1,1,0,0,0.378663300407,99,surprise,decision,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,surprise,decision,"{'brilliant', 'bitter'}"
4695,6679__match_24__struggle_19,3,1,1,0,0,0.38252384674,6679,struggle,match,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,struggle,match,{'heated'}
4710,2557__affects_19__calculations_21,2,1,1,1,0,0.627733779924,2557,affects,calculations,"{'NOUN', 'VERB'}",{'NOUN'},True,affect,calculation,{'cold'}
4755,1858__demonstrations_6__resistance_3,2,1,0,0,0,0.284882850224,1858,resistance,demonstrations,"{'X', 'NOUN'}",{'NOUN'},True,resistance,demonstration,{'bitter'}
4756,14106__costs_4__cut_3,1,1,1,1,1,0.720289409644,14106,cut,costs,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,cut,cost,{'clear'}
4761,602__job_11__view_9,2,2,1,1,0,0.61553660232,602,job,view,{'NOUN'},"{'NOUN', 'VERB'}",True,job,view,{'sweet'}
4775,3567__danger_14__framework_18,2,2,1,1,0,0.684377549799,3567,danger,framework,{'NOUN'},{'NOUN'},True,danger,framework,{'clear'}
4786,441__playing_6__fire_8,3,2,1,1,1,0.853699911723,441,playing,fire,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,playing,fire,"{'brilliant', 'heavy'}"
4795,7031__parliament_2__campaign_9,1,1,1,0,0,0.40457512248,7031,parliament,campaign,{'NOUN'},"{'NOUN', 'VERB'}",True,parliament,campaign,"{'heated', 'strong', 'weak'}"
4806,6876__child_13__talking_9,1,1,0,0,0,0.293788712764,6876,child,talking,{'NOUN'},"{'NOUN', 'VERB'}",True,child,talking,{'sweet'}
4817,1059__competition_14__drama_8,2,1,0,0,0,0.35194153387,1059,competition,drama,{'NOUN'},{'NOUN'},True,competition,drama,"{'brilliant', 'heavy', 'bitter', 'strong'}"
4820,3560__issue_7__reactions_2,1,0,0,0,0,0.151840031678,3560,reactions,issue,{'NOUN'},"{'NOUN', 'VERB'}",True,reaction,issue,"{'heated', 'bitter'}"
4831,703__management_9__stress_8,2,1,1,1,1,0.682883394413,703,stress,management,"{'NOUN', 'VERB'}",{'NOUN'},True,stress,management,{'heavy'}
4838,6628__circumstance_16__relation_8,1,1,0,0,0,0.344930713493,6628,circumstance,relation,{'NOUN'},{'NOUN'},True,circumstance,relation,"{'bitter', 'smooth'}"
4840,5710__sea_23__split_26,3,3,2,1,1,1.28974629586,5710,sea,split,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,sea,split,{'bitter'}
4863,4919__water_15__blow_10,2,2,1,1,0,0.654075162843,4919,blow,water,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,blow,water,"{'heavy', 'bitter', 'clean'}"
4868,6870__knowledge_18__views_6,2,1,1,0,0,0.404481110325,6870,knowledge,views,{'NOUN'},"{'NOUN', 'VERB'}",True,knowledge,view,"{'clear', 'bitter'}"
4873,1864__pattern_5__sufferings_13,2,2,0,0,0,0.294292193717,1864,sufferings,pattern,{'NOUN'},"{'NOUN', 'VERB'}",True,suffering,pattern,{'heavy'}
4878,824__history_18__piece_16,2,2,1,1,0,0.718912958914,824,piece,history,"{'X', 'NOUN', 'VERB'}",{'NOUN'},True,piece,history,"{'solid', 'bright'}"
4889,3507__government_29__role_26,1,1,1,1,1,0.639191860351,3507,role,government,{'NOUN'},{'NOUN'},True,role,government,"{'murky', 'clear'}"
4902,3150__affirmation_6__character_12,1,1,0,0,0,0.293492431223,3150,character,affirmation,{'NOUN'},{'NOUN'},True,character,affirmation,"{'sweet', 'strong'}"
4919,3127__service_23__corner_19,3,2,1,0,0,0.550551099068,3127,corner,service,{'NOUN'},"{'X', 'NOUN', 'VERB'}",True,corner,service,"{'warm', 'shallow', 'bright', 'cold'}"
4927,1200__entertainment_26__centre_27,2,1,1,1,1,0.630271497969,1200,entertainment,centre,{'NOUN'},{'NOUN'},True,entertainment,centre,{'soft'}
4995,6190__management_21__attitudes_19,2,2,1,0,0,0.516474372321,6190,attitudes,management,{'NOUN'},{'NOUN'},True,attitude,management,"{'brilliant', 'clear', 'soft'}"
5027,145__people_15__portraits_13,3,1,1,1,0,0.492585015528,145,portraits,people,{'NOUN'},"{'NOUN', 'VERB'}",True,portrait,people,{'bitter'}
5039,6287__structure_22__introduction_8,1,1,0,0,0,0.323102914744,6287,structure,introduction,"{'NOUN', 'VERB'}",{'NOUN'},True,structure,introduction,"{'solid', 'smooth'}"
5055,147__drawing_22__technique_20,1,1,1,1,0,0.504554630774,147,technique,drawing,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,technique,drawing,{'rough'}
5059,6403__preserve_13__character_16,2,2,1,1,1,0.75706915,6403,preserve,character,"{'NOUN', 'VERB'}",{'NOUN'},True,preserve,character,{'sweet'}
5069,2698__fraud_30__deposits_22,2,1,1,0,0,0.429842028341,2698,deposits,fraud,{'NOUN'},{'NOUN'},True,deposit,fraud,{'heavy'}
5079,6202__consultants_11__peaks_2,2,2,1,0,0,0.384260430969,6202,consultants,peaks,{'NOUN'},{'NOUN'},True,consultant,peak,{'bright'}
5108,1462__studies_6__conduct_5,1,1,1,0,0,0.429842028341,1462,conduct,studies,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,conduct,study,{'brilliant'}
5112,4519__data_16__access_11,1,1,0,0,0,0.451285901249,4519,access,data,{'NOUN'},{'NOUN'},True,access,data,{'clear'}
5141,7233__spear_12__tail_9,2,2,2,0,0,0.557369911257,7233,spear,tail,"{'NOUN', 'VERB'}",{'NOUN'},True,spear,tail,{'bright'}
5188,1852__commanders_18__network_4,2,2,1,1,0,0.652809239867,1852,commanders,network,{'NOUN'},{'NOUN'},True,commander,network,{'brilliant'}
5190,6583__truth_39__power_43,3,1,1,1,0,0.444390585015,6583,truth,power,{'NOUN'},"{'NOUN', 'VERB'}",True,truth,power,"{'murky', 'bitter'}"
5192,7017__sense_13__role_5,3,2,0,0,0,0.321105996074,7017,sense,role,"{'NOUN', 'VERB'}",{'NOUN'},True,sense,role,{'strong'}
5229,7033__style_15__team_28,1,1,0,0,0,0.335757788081,7033,style,team,{'NOUN'},{'NOUN'},True,style,team,{'brilliant'}
5233,6306__suffering_28__isolation_30,1,1,1,0,0,0.38252384674,6306,suffering,isolation,"{'NOUN', 'VERB'}",{'NOUN'},True,suffering,isolation,"{'deep', 'bitter'}"
5249,6333__sentence_3__stem_4,3,3,2,2,1,1.3291253726,6333,sentence,stem,{'NOUN'},"{'NOUN', 'VERB'}",True,sentence,stem,{'weak'}
5254,6350__model_9__detail_5,1,1,1,0,0,0.463548546958,6350,detail,model,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN', 'VERB'}",True,detail,model,{'shallow'}
5300,6936__children_16__line_12,2,1,0,0,0,0.280526408725,6936,line,children,"{'NOUN', 'VERB'}",{'NOUN'},True,line,child,{'bright'}
5301,2641__line_8__approach_2,2,2,1,0,0,0.443450046956,2641,approach,line,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,approach,line,{'solid'}
5323,1781__profit_4__rise_5,1,1,0,0,0,0.305548836532,1781,profit,rise,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,profit,rise,"{'clear', 'weak'}"
5336,1226__songs_10__matches_7,3,2,2,1,0,0.821355768864,1226,songs,matches,{'NOUN'},"{'NOUN', 'VERB'}",True,song,match,{'clean'}
5355,143__writing_12__scores_14,1,1,1,1,0,0.504554630774,143,writing,scores,"{'NOUN', 'VERB'}",{'NOUN'},True,writing,score,"{'brilliant', 'clean'}"
5392,1852__battle_21__commanders_18,2,2,1,0,0,0.452009083572,1852,commanders,battle,{'NOUN'},"{'NOUN', 'VERB'}",True,commander,battle,{'brilliant'}
5398,1462__region_16__steps_2,2,2,1,0,0,0.465546652991,1462,region,steps,{'NOUN'},"{'NOUN', 'VERB'}",True,region,step,{'icy'}
5412,2604__claim_8__defence_2,2,2,1,0,0,0.483140881483,2604,defence,claim,{'NOUN'},"{'NOUN', 'VERB'}",True,defence,claim,{'solid'}
5427,618__mouth_7__lies_9,3,2,2,0,0,0.724365793138,618,mouth,lies,{'NOUN'},"{'NOUN', 'VERB'}",True,mouth,lie,{'soft'}
5434,6612__theory_52__divorce_50,3,2,2,1,0,0.940752199878,6612,divorce,theory,"{'NOUN', 'VERB'}",{'NOUN'},True,divorce,theory,{'brilliant'}
5439,917__ice_29__clothing_26,3,3,3,2,1,1.57565271681,917,clothing,ice,{'NOUN'},{'NOUN'},True,clothing,ice,"{'heavy', 'bright', 'cold', 'clean', 'warm'}"
5463,177__personality_41__force_34,3,3,1,1,0,0.692522696799,177,force,personality,"{'X', 'NOUN', 'VERB'}",{'NOUN'},True,force,personality,"{'strong', 'weak'}"
5490,3739__product_4__discussion_7,2,2,1,1,0,0.610344046232,3739,product,discussion,{'NOUN'},{'NOUN'},True,product,discussion,{'heated'}
5492,7114__dust_28__cloud_26,2,1,1,1,0,0.80099487591,7114,cloud,dust,{'NOUN'},"{'NOUN', 'VERB'}",True,cloud,dust,"{'icy', 'dense', 'bright', 'cold'}"
5494,1322__responses_26__role_16,2,2,1,0,0,0.442332034534,1322,role,responses,{'NOUN'},{'NOUN'},True,role,response,"{'brilliant', 'clear', 'strong'}"
5502,7029__outcome_35__recovery_44,2,1,0,0,0,0.347635391534,7029,outcome,recovery,{'NOUN'},"{'ADJ', 'NOUN'}",True,outcome,recovery,"{'clear', 'soft', 'smooth'}"
5515,6311__evidence_2__association_5,1,1,1,0,0,0.38252384674,6311,evidence,association,"{'NOUN', 'VERB'}",{'NOUN'},True,evidence,association,"{'clear', 'strong', 'weak'}"
5516,5737__appetite_12__horse_15,3,3,3,2,0,1.31876162203,5737,appetite,horse,{'NOUN'},{'NOUN'},True,appetite,horse,"{'strong', 'weak'}"
5535,2899__people_17__appeal_14,1,1,1,1,0,0.530410464832,2899,appeal,people,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,appeal,people,{'warm'}
5554,3581__party_8__support_10,2,2,1,1,0,0.611217772195,3581,support,party,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,support,party,{'heavy'}
5563,505__improvisation_32__deal_30,3,2,2,1,1,0.967448203496,505,deal,improvisation,"{'NOUN', 'VERB'}",{'NOUN'},True,deal,improvisation,{'brilliant'}
5574,1850__leadership_33__run_29,1,1,1,0,0,0.38252384674,1850,run,leadership,"{'NOUN', 'VERB'}",{'NOUN'},True,run,leadership,{'brilliant'}
5579,7034__party_16__control_18,2,1,1,1,0,0.514500474338,7034,party,control,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,party,control,{'brilliant'}
5581,6931__child_26__conception_23,2,2,1,1,1,0.808989644903,6931,conception,child,{'NOUN'},{'NOUN'},True,conception,child,{'brilliant'}
5599,7005__words_11__impression_21,3,0,0,0,0,0.185479867625,7005,words,impression,{'NOUN'},{'NOUN'},True,word,impression,"{'warm', 'clear', 'strong', 'cold'}"
5704,2587__arguments_2__focus_6,1,1,1,0,0,0.38252384674,2587,arguments,focus,{'NOUN'},"{'NOUN', 'VERB'}",True,argument,focus,"{'strong', 'soft'}"
5776,3546__run_29__counter_30,2,2,1,1,0,0.591465880232,3546,run,counter,"{'NOUN', 'VERB'}","{'ADV', 'NOUN', 'VERB'}",True,run,counter,{'clean'}
5780,6437__scientist_24__image_19,2,1,1,0,0,0.39918290653,6437,image,scientist,{'NOUN'},{'NOUN'},True,image,scientist,{'bright'}
5782,147__life_26__drawing_22,3,1,0,0,0,0.395264764503,147,drawing,life,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,drawing,life,{'rough'}
5799,5297__hair_16__gold_15,2,2,1,1,1,0.745324172463,5297,gold,hair,"{'ADJ', 'NOUN'}",{'NOUN'},True,gold,hair,"{'shiny', 'bright'}"
5811,3081__market_18__feel_23,2,1,0,0,0,0.277461796459,3081,market,feel,{'NOUN'},"{'NOUN', 'VERB'}",True,market,feel,"{'soft', 'smooth'}"
5813,580__valley_8__walls_9,3,3,3,1,1,1.35692434505,580,valley,walls,{'NOUN'},{'NOUN'},True,valley,wall,"{'deep', 'warm', 'shallow', 'cold'}"
5843,12801__people_2__running_4,2,1,1,0,0,0.486910655624,12801,people,running,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,people,running,{'rough'}
5851,4532__questions_9__deal_13,1,0,0,0,0,0.153615485052,4532,deal,questions,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,deal,question,"{'brilliant', 'murky', 'clean'}"
5852,1901__block_16__building_11,3,3,2,2,1,1.40432683635,1901,building,block,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,building,block,"{'solid', 'dense', 'cold'}"
5863,3736__development_31__impact_25,1,1,0,0,0,0.398598697172,3736,impact,development,{'NOUN'},"{'X', 'NOUN'}",True,impact,development,{'clear'}
5878,3507__government_29__reduction_23,1,1,0,0,0,0.344930713493,3507,reduction,government,{'NOUN'},{'NOUN'},True,reduction,government,"{'heavy', 'clear'}"
5934,8092__poverty_35__situations_32,2,2,1,0,0,0.398960261442,8092,situations,poverty,{'NOUN'},{'NOUN'},True,situation,poverty,{'bitter'}
5936,3490__blocks_18__environment_7,2,1,0,0,0,0.311940285107,3490,blocks,environment,{'NOUN'},{'NOUN'},True,block,environment,{'cold'}
5955,492__team_4__health_7,2,2,0,0,0,0.335197268914,492,team,health,{'NOUN'},{'NOUN'},True,team,health,{'clean'}
5967,2557__killers_24__calculations_21,2,1,1,0,0,0.408613021706,2557,calculations,killers,{'NOUN'},{'NOUN'},True,calculation,killer,{'cold'}
5976,3445__programmes_30__form_22,1,1,1,0,0,0.41180720609,3445,form,programmes,"{'NOUN', 'VERB'}",{'NOUN'},True,form,programme,{'soft'}
5979,6405__cover_8__subjects_10,1,1,1,1,0,0.504554630774,6405,subjects,cover,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,subject,cover,{'bright'}
5986,3029__prospect_28__trouble_18,2,2,1,0,0,0.428921463893,3029,trouble,prospect,"{'NOUN', 'VERB'}",{'NOUN'},True,trouble,prospect,{'bitter'}
5991,2744__grass_17__sheets_14,3,3,3,2,1,1.56508367667,2744,sheets,grass,{'NOUN'},{'NOUN'},True,sheet,grass,"{'icy', 'rough', 'soft', 'smooth'}"
6010,1852__institutions_10__network_4,1,1,1,1,1,0.792421444276,1852,institutions,network,{'NOUN'},{'NOUN'},True,institution,network,"{'strong', 'weak'}"
6040,1190__structure_7__sound_6,2,2,2,1,1,0.785522681123,1190,sound,structure,"{'ADV', 'ADJ', 'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,sound,structure,{'smooth'}
6054,3604__opinion_39__body_37,2,2,1,1,1,0.712748391524,3604,body,opinion,{'NOUN'},{'NOUN'},True,body,opinion,"{'strong', 'clean'}"
6057,1508__hand_39__living_37,3,2,1,1,1,0.810665985787,1508,living,hand,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,living,hand,{'clean'}
6065,6869__account_8__leaves_9,2,1,1,1,0,0.531665020385,6869,account,leaves,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,account,leaf,"{'brilliant', 'rough', 'clear', 'bitter'}"
6086,6662__process_25__closure_18,2,2,1,0,0,0.382388187455,6662,closure,process,{'NOUN'},"{'NOUN', 'VERB'}",True,closure,process,{'smooth'}
6098,2706__shop_16__front_13,2,2,0,0,0,0.430680325281,2706,front,shop,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,front,shop,{'warm'}
6102,6431__attempts_20__change_22,2,1,1,0,0,0.407857499647,6431,attempts,change,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,attempt,change,{'clear'}
6126,6306__material_47__world_48,2,1,1,1,1,0.654822237927,6306,material,world,"{'ADJ', 'NOUN'}",{'NOUN'},True,material,world,{'icy'}
6137,6753__counts_9__balance_5,1,1,0,0,0,0.323102914744,6753,balance,counts,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,balance,count,{'rough'}
6140,152__time_31__assessment_21,1,1,1,0,0,0.41180720609,152,assessment,time,{'NOUN'},"{'NOUN', 'VERB'}",True,assessment,time,{'rough'}
6172,6855__consequences_35__blame_32,1,1,1,1,0,0.504554630774,6855,blame,consequences,"{'NOUN', 'VERB'}",{'NOUN'},True,blame,consequence,{'heavy'}
6213,1723__input_25__box_26,2,2,2,2,1,1.02961588592,1723,input,box,{'NOUN'},"{'NOUN', 'VERB'}",True,input,box,{'heavy'}
6220,3544__murder_14__sector_18,3,3,2,1,0,1.3186602596,3544,murder,sector,"{'NOUN', 'VERB'}",{'NOUN'},True,murder,sector,{'cold'}
6241,2659__alternative_2__approaches_3,2,1,1,1,0,0.625303863946,2659,alternative,approaches,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,alternative,approach,{'soft'}
6243,193__world_27__courses_24,2,1,1,0,0,0.555799850239,193,courses,world,{'NOUN'},{'NOUN'},True,course,world,{'icy'}
6254,3695__people_2__picture_13,1,1,0,0,0,0.323102914744,3695,picture,people,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,picture,people,"{'sweet', 'bright'}"
6257,2994__intervals_22__reflectors_19,2,1,1,0,0,0.459284002183,2994,reflectors,intervals,{'NOUN'},{'NOUN'},True,reflector,interval,{'bright'}
6258,6834__distinction_19__grounds_16,3,2,2,0,0,0.925829184886,6834,grounds,distinction,{'NOUN'},{'NOUN'},True,ground,distinction,"{'murky', 'rough', 'clear', 'deep', 'clean'}"
6265,6809__women_14__role_17,2,1,0,0,0,0.317450542314,6809,women,role,{'NOUN'},{'NOUN'},True,woman,role,"{'brilliant', 'shallow', 'strong'}"
6305,2625__note_15__strike_12,3,2,1,1,1,0.752053611669,2625,strike,note,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,strike,note,{'bitter'}
6306,2539__stands_38__rule_37,2,1,1,1,0,0.664578123555,2539,rule,stands,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,rule,stand,{'clear'}
6307,6850__youth_8__approach_4,2,1,1,0,0,0.425737145882,6850,approach,youth,"{'NOUN', 'VERB'}",{'NOUN'},True,approach,youth,{'warm'}
6314,8139__runway_41__run_31,2,1,0,0,0,0.306512753827,8139,run,runway,"{'NOUN', 'VERB'}",{'NOUN'},True,run,runway,{'icy'}
6331,5136__oil_9__drum_10,1,1,1,0,0,0.443350009658,5136,drum,oil,{'NOUN'},{'NOUN'},True,drum,oil,{'heavy'}
6333,1289__art_13__language_10,3,3,2,2,1,1.71219588463,1289,language,art,{'NOUN'},"{'NOUN', 'VERB'}",True,language,art,"{'brilliant', 'clean'}"
6340,2615__crime_31__element_28,2,2,1,1,0,0.738271137219,2615,element,crime,{'NOUN'},{'NOUN'},True,element,crime,{'heavy'}
6350,3681__theories_5__advocates_2,3,2,1,0,0,0.537564672564,3681,advocates,theories,{'NOUN'},{'NOUN'},True,advocate,theory,{'brilliant'}
6360,3531__involvement_17__partnership_14,2,0,0,0,0,0.157837707274,3531,partnership,involvement,{'NOUN'},{'NOUN'},True,partnership,involvement,"{'deep', 'strong'}"
6361,2136__attempt_14__rise_16,2,2,1,1,0,0.616830083151,2136,attempt,rise,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,attempt,rise,{'clear'}
6362,14370__book_28__sitting_29,3,2,1,1,1,0.752053611669,14370,book,sitting,{'NOUN'},"{'NOUN', 'VERB'}",True,book,sitting,{'bright'}
6382,7235__blood_4__fountain_2,3,3,2,2,1,1.21829126263,7235,fountain,blood,{'NOUN'},{'NOUN'},True,fountain,blood,{'clear'}
6403,1861__trees_27__measures_2,2,2,0,0,0,0.302321090092,1861,measures,trees,"{'NOUN', 'VERB'}",{'NOUN'},True,measure,tree,"{'rough', 'strong'}"
6408,3735__reference_18__fields_15,2,1,0,0,0,0.279391426256,3735,fields,reference,"{'NOUN', 'VERB'}",{'NOUN'},True,field,reference,"{'clear', 'bright'}"
6428,3744__data_27__structures_28,3,2,1,1,1,0.752053611669,3744,data,structures,{'NOUN'},{'NOUN'},True,data,structure,"{'solid', 'heavy'}"
6454,147__response_37__subject_41,2,2,1,1,0,0.586667032238,147,response,subject,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,response,subject,"{'heated', 'heavy'}"
6496,6439__teaching_45__approach_46,3,2,1,1,1,0.707661167605,6439,teaching,approach,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,teaching,approach,{'weak'}
6499,3688__example_2__approach_8,2,0,0,0,0,0.149218833197,3688,example,approach,{'NOUN'},"{'NOUN', 'VERB'}",True,example,approach,{'solid'}
6531,7042__politicians_22__deal_20,2,2,1,0,0,0.452728336156,7042,deal,politicians,"{'NOUN', 'VERB'}",{'NOUN'},True,deal,politician,"{'brilliant', 'weak', 'clean'}"
6542,3441__rise_21__conditions_13,1,1,1,1,0,0.484690843094,3441,conditions,rise,{'NOUN'},"{'NOUN', 'VERB'}",True,condition,rise,{'clear'}
6571,6790__youth_20__stages_14,2,1,1,1,1,0.660718485287,6790,stages,youth,{'NOUN'},{'NOUN'},True,stage,youth,{'warm'}
6592,1472__routine_6__exercise_7,2,1,1,1,1,0.703250952819,1472,routine,exercise,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,routine,exercise,{'brilliant'}
6618,2939__week_20__campaign_24,2,1,1,0,0,0.354076760908,2939,week,campaign,{'NOUN'},"{'NOUN', 'VERB'}",True,week,campaign,"{'rough', 'bitter', 'heavy'}"
6624,3647__leaders_38__support_34,1,1,1,0,0,0.425737145882,3647,support,leaders,"{'NOUN', 'VERB'}",{'NOUN'},True,support,leader,{'clear'}
6630,6611__history_43__subject_41,2,2,1,1,0,0.622551864661,6611,subject,history,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,subject,history,"{'murky', 'bright'}"
6633,1794__shares_3__rise_19,2,1,1,0,0,0.375934180409,1794,rise,shares,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,rise,share,{'weak'}
6657,1556__play_8__game_11,2,1,1,0,0,0.373283351492,1556,game,play,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,game,play,"{'brilliant', 'clean', 'smooth'}"
6659,3535__unemployment_11__forces_2,2,1,0,0,0,0.325895805053,3535,unemployment,forces,{'NOUN'},"{'X', 'NOUN', 'VERB'}",True,unemployment,force,{'weak'}
6694,1917__operation_21__decision_25,2,1,1,0,0,0.428469340079,1917,operation,decision,{'NOUN'},{'NOUN'},True,operation,decision,"{'brilliant', 'murky', 'smooth', 'clean'}"
6695,3734__terms_16__fields_21,1,0,0,0,0,0.185479867625,3734,terms,fields,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,term,field,"{'rough', 'murky'}"
6706,123__ambition_5__rule_7,2,1,1,1,1,0.679489270806,123,ambition,rule,{'NOUN'},"{'NOUN', 'VERB'}",True,ambition,rule,{'clear'}
6769,858__home_3__front_4,2,1,1,1,0,0.682883394413,858,home,front,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,home,front,"{'heated', 'warm', 'cold'}"
6806,6715__distinction_11__fruit_14,2,2,0,0,0,0.346517379111,6715,distinction,fruit,{'NOUN'},{'NOUN'},True,distinction,fruit,"{'clear', 'clean'}"
6850,5672__voice_3__cold_5,2,2,1,1,0,0.81870571499,5672,voice,cold,{'NOUN'},"{'ADV', 'ADJ', 'NOUN'}",True,voice,cold,"{'bitter', 'icy'}"
6871,6357__period_10__crisis_12,2,1,1,1,0,0.605455767239,6357,period,crisis,{'NOUN'},"{'X', 'NOUN'}",True,period,crisis,{'bitter'}
6892,3566__debate_5__tone_2,2,2,1,1,0,0.771373197401,3566,tone,debate,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,tone,debate,"{'heated', 'warm', 'bitter'}"
6915,4820__steel_43__deal_39,2,2,1,0,0,0.446638566208,4820,deal,steel,"{'NOUN', 'VERB'}",{'NOUN'},True,deal,steel,"{'solid', 'weak', 'clean'}"
6928,3080__sales_81__stream_78,2,1,1,1,0,0.647148852828,3080,stream,sales,"{'NOUN', 'VERB'}",{'NOUN'},True,stream,sale,"{'weak', 'clean'}"
6940,1374__critique_32__culture_36,2,2,1,0,0,0.588682684986,1374,critique,culture,{'NOUN'},{'NOUN'},True,critique,culture,"{'brilliant', 'bitter'}"
6945,1850__life_20__run_29,2,1,1,0,0,0.363235357821,1850,life,run,{'NOUN'},"{'NOUN', 'VERB'}",True,life,run,"{'smooth', 'clean'}"
6978,7030__basis_2__recovery_4,2,2,1,1,0,0.543273551978,7030,basis,recovery,{'NOUN'},"{'ADJ', 'NOUN'}",True,basis,recovery,{'clear'}
6983,818__mother_2__contrast_5,3,1,1,0,0,0.416266590556,818,mother,contrast,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,mother,contrast,{'bitter'}
6988,1907__building_10__walls_13,2,1,1,0,0,0.504481110325,1907,building,walls,"{'NOUN', 'VERB'}",{'NOUN'},True,building,wall,"{'solid', 'cold', 'ugly', 'damaged', 'warm', 'weak'}"
6991,4549__estimate_27__offers_18,2,1,1,1,0,0.603850969182,4549,offers,estimate,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,offer,estimate,{'solid'}
7040,3641__examples_2__line_5,2,2,1,1,0,0.549875283579,3641,examples,line,{'NOUN'},"{'NOUN', 'VERB'}",True,example,line,"{'solid', 'bright'}"
7054,1876__people_36__freedom_32,2,1,1,1,0,0.605455767239,1876,freedom,people,{'NOUN'},"{'NOUN', 'VERB'}",True,freedom,people,"{'brilliant', 'sweet'}"
7057,6428__evidence_3__change_5,2,2,1,1,0,0.569187867547,6428,evidence,change,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,evidence,change,"{'deep', 'clear'}"
7058,2735__sky_40__filling_37,3,2,2,1,1,1.20446698459,2735,filling,sky,"{'NOUN', 'VERB'}",{'NOUN'},True,filling,sky,{'cold'}
7072,12846__family_10__ties_11,1,1,1,1,0,0.531665020385,12846,family,ties,{'NOUN'},"{'NOUN', 'VERB'}",True,family,tie,"{'bitter', 'bright'}"
7116,6668__future_3__direction_4,3,2,1,1,0,0.536563506437,6668,future,direction,"{'ADJ', 'NOUN'}","{'X', 'NOUN'}",True,future,direction,{'heavy'}
7120,8346__corridor_20__catch_8,1,0,0,0,0,0.189702089847,8346,corridor,catch,{'NOUN'},"{'NOUN', 'VERB'}",True,corridor,catch,{'clean'}
7121,598__road_11__bridge_7,1,1,1,0,0,0.429842028341,598,road,bridge,{'NOUN'},"{'NOUN', 'VERB'}",True,road,bridge,"{'scenic', 'cold'}"
7129,6149__experience_37__gain_36,2,1,1,0,0,0.383178700361,6149,gain,experience,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,gain,experience,"{'solid', 'strong'}"
7138,2102__sales_9__foot_12,0,0,0,0,0,0.203022634137,2102,foot,sales,{'NOUN'},{'NOUN'},True,foot,sale,"{'heavy', 'strong', 'soft', 'weak'}"
